subject_ID,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus,Left-Caudate,Left-Putamen,Left-Pallidum,Brain-Stem,Left-Hippocampus,Left-Amygdala,Left-Accumbens-area,Left-VentralDC,Right-Cerebellum-White-Matter,Right-Cerebellum-Cortex,Right-Thalamus,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,Right-VentralDC,Optic-Chiasm,CC_Posterior,CC_Mid_Posterior,CC_Central,CC_Mid_Anterior,CC_Anterior
CNBD_02260,15210.2,48515.2,7591.4,3078.6,4032.1,1511.6,19614.1,3660.5,1256.7,459.4,3495.2,12590.3,46419.2,7103.3,3201.2,4118.6,1730.1,3787.5,1402.4,488.1,3667.0,200.3,707.8,400.5,548.7,548.8,657.9
CNBD_02307,12153.3,47840.5,7328.9,3285.0,4593.1,1523.4,19615.9,3746.9,1427.9,523.4,3489.6,11608.8,48216.5,6767.9,3456.7,5140.3,1586.9,3964.8,1496.9,411.5,3623.4,153.7,714.6,467.3,522.2,384.9,787.9
CNBD_02312,12996.8,47765.0,7812.8,2798.3,4464.1,1792.5,19612.5,4390.8,1564.3,364.6,3655.5,17117.9,44386.1,7266.1,2822.6,4765.6,1770.7,4473.6,1815.8,444.5,3749.4,230.0,987.9,479.2,736.5,698.4,724.9
CNBD_02313,12569.0,52667.3,7167.1,2712.2,3958.0,1734.1,18556.9,3644.8,1311.9,292.5,2985.9,13370.4,50966.2,6789.6,2696.1,4108.5,1697.2,3657.5,1445.3,379.4,3231.5,210.8,924.6,490.7,613.7,584.7,741.7
CNBD_02317,15880.6,61236.8,9487.4,3349.2,5476.6,2296.9,22600.9,3938.3,1850.5,363.8,4471.8,18964.0,61462.3,9955.1,3418.2,4819.1,2434.1,4332.1,1769.8,575.0,4287.7,178.7,1069.0,582.5,839.1,735.6,773.6
CNBD_02318,14634.1,55540.1,7826.3,2929.1,4853.8,2293.6,20420.1,4121.8,1569.0,320.0,3909.7,15463.3,59582.0,7418.6,3152.8,5039.5,1893.0,4632.1,1814.1,371.4,4033.7,214.5,904.7,479.4,421.5,461.0,949.5
CNBD_02319,13043.5,42385.4,7951.6,2963.3,3788.2,2050.7,19169.9,4156.2,1462.7,331.8,3777.5,11157.0,43095.2,7897.0,2881.5,3791.5,2242.2,4093.2,1845.8,412.1,3693.5,100.8,1128.8,644.8,674.6,833.6,822.7
CNBD_02342,13829.9,46814.6,6172.9,2771.1,4331.1,1587.4,17321.1,3431.9,1383.4,389.7,3282.3,12888.8,46678.7,6587.6,2808.5,3658.6,1688.5,3609.5,1394.1,502.4,3211.3,133.2,1001.4,582.8,680.9,699.8,696.1
CNBD_02345,13422.3,54934.1,7278.0,2977.9,4780.3,1980.9,19191.5,3930.6,1580.8,444.6,3775.3,12744.4,53301.4,7808.1,3246.8,4685.0,2140.4,4468.9,1997.1,527.0,3776.0,160.4,1141.4,593.1,794.0,654.0,797.3
CNBD_02346,14382.1,51451.0,8572.7,2799.2,4586.3,2029.3,19871.9,4070.9,1500.9,359.6,3732.2,14075.1,51465.7,8471.0,3011.8,5108.9,1905.3,4175.2,1524.4,455.4,3527.1,146.6,1074.1,466.9,799.5,787.4,894.8
CNBD_02351,16523.9,62920.4,9508.5,3973.4,3626.7,1933.0,22172.3,4714.3,1594.5,479.5,4650.4,15395.7,61108.5,8554.2,3895.7,3839.0,2149.0,4863.9,1949.1,630.3,4614.7,193.3,1141.8,655.9,785.9,945.3,880.8
CNBD_02361,13650.1,50196.6,7645.0,3163.8,3718.9,2114.3,20107.0,4572.6,1539.6,353.5,3855.7,13170.5,48824.1,7910.0,3319.9,3712.8,2332.4,4508.8,1708.7,584.1,3767.9,193.7,924.7,499.6,819.2,730.1,652.0
CNBD_02366,16431.8,49328.6,8151.1,3152.6,4823.4,1764.0,21803.2,4001.2,1366.9,423.0,3849.3,15324.9,48565.4,7646.6,3124.4,4591.5,1805.1,4201.0,1568.5,505.5,3755.2,133.8,1110.2,683.9,761.6,663.4,853.6
CNBD_02368,14332.5,52527.1,8062.2,2682.3,4777.4,1730.0,17518.0,4069.7,1616.2,535.0,3501.4,12691.1,52066.0,7375.3,2918.5,4879.9,1805.9,4242.8,1939.0,548.2,3320.1,100.3,710.5,438.3,628.1,528.5,651.4
CNBD_02370,13320.8,53207.2,6880.7,2906.8,5122.5,1934.0,17648.0,4026.3,1536.4,356.3,3856.1,13404.9,58708.0,7569.3,2869.3,4595.2,2082.9,4196.6,1865.1,524.2,3872.8,214.4,725.0,355.9,319.4,381.4,543.9
CNBD_02371,16427.4,49965.1,7600.7,3606.0,4684.4,1893.7,18337.2,3714.7,1347.6,314.0,3407.6,14152.3,49244.2,7157.5,3527.3,4891.1,1991.0,3719.3,1551.4,504.0,3487.3,195.5,991.5,577.7,732.3,827.6,868.5
CNBD_02373,17369.8,53389.7,6887.6,3041.5,4845.0,2059.6,20404.4,3971.2,1551.2,285.8,3995.2,14460.0,55247.4,7281.9,3024.3,4715.1,2021.2,4156.2,1548.8,425.5,4128.6,163.7,990.8,582.6,500.2,557.2,857.1
CNBD_02378,14179.0,49660.1,7548.4,3061.3,4044.5,1937.9,17654.2,4013.5,1376.0,352.7,3854.6,14083.9,49310.1,7228.6,3092.5,4025.4,1864.4,4366.1,1467.1,431.4,4006.0,125.5,1103.1,602.7,768.2,725.5,966.1
CNBD_02384,14877.7,57646.5,7741.5,2813.5,5100.8,1995.2,20725.8,4406.5,1486.1,460.8,4399.4,14366.5,57919.8,7494.4,2968.2,5427.0,2188.8,4129.6,1717.9,460.3,4106.5,204.2,948.1,548.0,474.1,519.2,685.0
CNBD_02388,18069.8,58778.1,8629.7,2873.8,5050.4,2263.0,24405.3,4597.0,1512.0,468.9,4328.8,16355.0,54723.3,7629.2,2951.1,5099.0,2385.1,4597.7,1756.2,527.3,4509.8,207.9,980.0,614.8,584.2,699.9,950.7
CNBD_02389,16005.7,54395.9,7888.8,2937.8,4835.1,2031.8,21689.5,4323.4,1478.0,372.0,3961.4,15520.3,52574.5,7823.7,3098.7,4850.5,2115.1,4483.6,1744.7,440.2,4366.2,261.7,1057.6,416.1,470.3,544.2,1018.7
CNBD_02390,16270.3,48676.7,7322.7,2821.6,3615.4,1852.0,20783.3,4002.6,1593.8,303.6,3682.6,13544.8,49088.0,7527.8,2992.1,4160.1,1789.7,4288.8,1653.1,418.1,3588.9,162.1,1050.8,532.3,781.3,756.8,760.3
CNBD_02391,11994.3,55333.9,8484.8,3108.8,4942.0,1840.0,19998.0,3809.3,1472.9,478.7,4003.3,15054.9,52004.8,8269.0,3200.8,4995.5,2116.9,4278.7,1811.7,537.1,4131.3,201.4,897.0,417.4,757.8,675.6,686.3
CNBD_02392,17026.1,62291.5,8279.0,4574.3,5460.4,2372.2,23692.1,4604.6,1658.0,463.0,4663.7,15723.8,63341.2,7851.2,4854.0,5543.0,2517.9,4504.1,1837.2,497.4,4836.5,235.6,1264.8,600.6,630.9,569.1,1110.0
CNBD_02393,16762.8,55685.7,8517.7,3376.8,4556.6,1659.6,20524.7,4160.5,1326.1,479.5,4299.3,16727.1,58560.8,8572.6,3014.9,4334.8,1840.2,4315.4,1843.7,393.2,4336.0,183.3,814.2,582.9,451.9,689.3,691.0
CNBD_02394,16241.0,50645.1,8391.7,3207.2,4855.0,2060.6,21084.0,4647.1,1928.1,351.8,4549.4,19152.9,50631.1,8133.5,3288.1,5053.0,2025.7,4885.1,2212.2,455.4,4380.6,151.1,859.6,520.0,886.0,724.3,757.5
CNBD_02395,12393.7,48681.1,9821.9,3909.1,4629.8,2509.7,19387.4,4531.9,1730.0,494.7,4083.9,12227.1,51643.8,9280.0,3878.4,5753.0,2318.7,4657.5,1856.2,644.9,4218.3,189.7,886.6,583.7,494.0,599.0,721.6
CNBD_02396,17999.3,37742.9,7117.7,2829.2,4249.5,1701.8,17148.2,3623.7,1432.4,414.5,3564.6,15096.2,42873.9,6814.0,2739.5,4280.7,1770.3,3740.7,1619.3,428.3,3523.7,241.9,987.9,495.1,438.3,464.7,933.8
CNBD_02397,15366.0,53514.7,8191.7,2913.9,4527.6,2134.2,20799.8,3854.2,1417.2,393.6,3868.0,14118.6,52879.8,8868.2,2871.9,4644.0,1974.0,4151.9,1548.1,476.6,3858.6,178.9,1022.3,407.9,843.6,733.2,799.2
CNBD_02398,16664.1,46763.4,7392.4,3332.8,4658.6,1909.3,17784.8,4146.0,1340.1,426.9,3559.5,16276.6,48112.0,7920.7,3254.1,4737.4,1755.5,4391.8,1619.8,486.1,3500.3,169.5,1011.7,516.9,611.5,596.4,855.6
CNBD_02400,16750.0,48884.1,7929.3,3113.6,4728.8,1957.5,22464.1,4222.4,1763.8,430.1,4205.6,13340.7,47734.9,7883.3,3194.2,4713.2,2039.8,4622.6,2021.8,507.6,4095.5,207.7,974.0,554.3,880.4,921.5,938.5
CNBD_02401,14335.4,52582.6,8842.8,2944.8,4749.8,1911.0,18649.1,4507.5,1661.4,563.5,3876.7,13633.8,50774.6,8500.7,3298.2,5196.1,2275.3,4694.2,1980.4,550.2,4080.2,134.8,964.8,562.1,856.9,923.9,904.9
CNBD_02403,16452.8,48886.8,8733.1,3884.1,4874.0,1889.1,21584.2,4423.0,1503.2,484.2,3997.7,13812.1,50169.1,8023.3,3735.4,5215.6,2103.2,4512.0,1813.1,502.5,3935.8,147.8,759.7,470.6,435.5,586.6,795.8
CNBD_02405,14268.1,55326.3,7968.1,3453.1,4894.5,1978.0,21503.1,4398.7,1780.5,458.9,3850.1,16990.6,54601.6,7743.9,3460.3,5254.9,2129.5,4362.2,2112.0,557.3,3739.5,194.2,971.4,527.9,722.9,911.9,898.5
CNBD_02408,13007.9,53840.1,8752.4,4121.3,5682.0,2425.4,20041.8,4686.8,1829.3,509.6,4365.7,14196.6,56149.9,9267.0,3841.2,5965.3,2251.4,4894.2,2087.4,604.2,4296.1,171.9,1159.0,692.2,676.2,661.1,800.8
CNBD_02409,14960.0,54753.0,8670.0,3816.4,5323.0,2194.3,23857.9,4862.3,1854.9,465.6,4478.0,15920.7,54389.6,8213.0,3960.2,5075.5,2335.2,4937.8,1946.5,573.0,4502.4,208.6,1176.3,623.2,512.3,747.5,928.0
CNBD_02411,14735.4,55727.5,8379.2,3882.1,5201.8,1975.6,20108.4,4498.7,1356.6,541.4,3736.1,14615.1,56993.7,7762.9,3835.0,5193.4,2002.1,4031.7,1627.0,535.4,3870.8,150.2,913.0,658.7,899.8,815.3,896.1
CNBD_02412,17791.6,66875.4,9124.9,3747.1,5101.1,2289.7,23259.5,4449.0,1821.9,532.6,4138.0,17312.9,68574.4,8519.8,3875.3,5219.5,2317.2,4678.6,2006.3,543.4,4215.5,139.5,1436.3,700.8,746.0,602.3,1292.0
CNBD_02413,17333.4,53594.7,7769.0,2742.7,4738.7,1850.6,20785.3,3726.7,1377.5,483.9,4017.5,15422.6,52562.5,7564.0,2672.5,4542.0,1853.6,3897.7,1539.9,484.3,4030.8,140.9,1001.5,521.7,430.8,603.3,724.0
CNBD_02414,16553.6,50550.4,8810.5,3706.0,4888.3,1887.2,21088.7,4098.4,1778.0,482.5,4376.8,15038.1,52562.2,8249.1,3727.1,5316.9,1950.4,4581.4,1843.6,454.6,4568.2,192.5,1424.6,737.7,694.1,643.1,1235.7
CNBD_02416,12696.1,43352.0,6896.9,3381.0,4930.8,1857.8,16861.3,3946.8,1474.5,394.9,3509.2,11549.8,40208.2,6392.3,3394.1,5154.1,1961.1,4308.3,1775.2,392.3,3518.5,180.5,716.7,475.1,719.9,622.2,775.6
CNBD_02417,22249.0,45704.7,7810.0,2918.9,5020.9,1856.3,17114.6,4110.8,1464.0,406.5,3593.2,17587.5,48616.8,7392.1,2829.1,5058.3,2033.2,4273.8,1638.2,462.8,3621.1,127.3,1074.9,558.4,715.4,828.1,905.3
CNBD_02418,14117.9,48457.2,6930.1,3553.4,4755.6,1807.5,19651.7,3881.8,1484.3,454.5,4032.8,13543.7,48266.5,7136.8,3411.4,4995.3,1762.3,3869.8,1666.3,464.9,3933.4,177.9,720.0,467.9,559.3,608.6,731.1
CNBD_02419,14117.3,52957.2,7265.9,3116.9,5086.4,2065.6,20463.8,4296.0,1445.8,539.5,3630.4,13356.5,52906.3,6727.5,3390.8,5085.1,1958.7,4479.3,1592.9,506.5,3950.2,189.9,995.7,628.9,933.3,1034.1,828.3
CNBD_02420,18229.1,40659.4,6773.7,2999.8,4325.2,1742.7,17085.3,4002.5,1569.3,312.3,3387.7,14411.7,42901.5,7155.8,2855.7,4233.2,1764.2,3981.1,1613.7,449.0,3220.9,137.4,872.6,439.1,526.0,660.0,841.4
CNBD_02421,15661.8,55201.9,8032.8,3316.5,4839.3,2368.9,21900.3,3648.9,1530.3,450.5,3881.6,14752.0,55130.3,7536.0,3103.4,5073.6,2387.2,4410.2,1525.5,580.4,3863.9,80.8,985.3,541.3,655.1,650.7,952.8
CNBD_02423,13265.6,48102.8,5728.4,2414.2,3454.7,1597.1,16588.2,2903.9,1236.7,214.5,3126.6,12355.6,47080.2,6039.5,2474.2,3509.6,1498.3,3385.7,1382.4,289.1,3207.1,229.2,801.4,399.8,402.0,421.1,732.8
CNBD_02424,13191.8,45335.5,6018.0,3113.5,3906.6,1573.5,17491.4,3516.0,1167.2,206.9,3523.5,10586.2,46074.9,6654.4,3139.0,4075.0,1636.8,4081.7,1476.0,393.0,3301.1,194.9,845.2,491.5,391.3,411.2,875.1
CNBD_02426,12754.6,46928.4,7597.2,3303.3,5402.3,1935.2,19483.2,3573.0,1709.8,453.0,3769.8,11946.4,48245.9,7514.8,3479.5,5405.4,2032.6,4154.7,1790.6,595.4,3760.9,199.7,1054.6,708.1,792.5,855.9,833.8
CNBD_02429,14488.8,50455.2,8499.2,3864.2,4818.8,2039.2,21293.0,4173.3,1670.8,399.5,4073.3,13208.7,51386.6,7827.2,3572.7,5031.3,1957.9,4078.6,1990.8,449.4,4160.8,112.2,1211.9,733.3,935.8,946.4,1131.8
CNBD_02433,18661.3,47600.3,8824.5,3215.9,4715.5,2066.2,20838.6,4216.4,1826.2,410.2,4304.9,14912.7,52257.0,8631.6,3373.6,5027.8,1908.9,4456.3,2045.6,436.8,4252.2,211.7,1096.3,622.1,798.4,768.1,893.4
CNBD_02435,12975.3,47984.9,8579.2,3927.0,5091.5,2225.1,22115.7,4498.6,1767.9,519.6,4218.6,12627.4,48001.9,8385.3,3862.6,5251.9,2156.1,4815.5,1910.8,715.6,4247.6,199.8,1094.6,553.9,758.8,693.2,889.6
CNBD_02436,13762.0,47026.0,6348.9,3276.4,4575.4,1661.1,21024.0,4261.1,1849.4,480.0,3937.4,11833.3,47005.1,6536.2,4145.3,4582.4,1810.5,3862.8,1507.5,422.2,3663.4,255.9,1039.5,590.1,604.8,725.6,768.1
CNBD_02438,14790.6,39546.0,7200.2,3401.2,4724.3,1953.7,17805.1,4011.0,1523.5,451.4,3326.4,12600.2,43287.8,6760.9,3427.1,5118.1,1914.8,4009.0,1711.6,511.9,3593.9,192.2,1169.3,583.1,795.4,855.9,900.0
CNBD_02439,12070.2,49031.4,7070.9,3307.7,3874.7,2072.9,19060.1,3954.1,1486.2,336.7,3410.6,12408.6,49764.6,7062.3,3523.3,4290.7,1714.0,4226.1,1865.6,413.8,3507.6,203.0,959.9,476.5,644.5,601.8,634.2
CNBD_02440,13907.4,50909.9,7556.7,3273.5,4587.6,2023.5,20206.7,3645.2,1411.5,335.2,4007.7,13601.0,50721.2,7737.2,3407.4,4800.6,2030.3,3946.9,1636.0,374.2,3881.5,203.7,1090.0,572.2,449.6,497.8,939.3
CNBD_02441,15935.5,57072.4,8824.2,3258.1,4508.4,1927.1,21165.0,4365.4,1613.6,329.4,4509.2,14030.4,53362.7,8335.2,3292.6,4477.8,2157.9,4657.0,1808.6,461.8,4280.4,125.7,1025.7,486.4,624.9,670.5,845.4
CNBD_02442,11724.5,51272.9,8477.9,3420.5,5050.5,1944.1,16070.0,4309.1,1817.9,379.4,3568.6,13148.1,51335.1,7229.5,3505.3,5715.9,2030.7,4943.8,1991.5,456.2,3700.8,190.6,1166.0,639.5,772.7,896.2,821.0
CNBD_02444,14892.9,60830.5,8604.4,3659.8,4982.0,2015.3,21717.8,4847.4,1909.8,543.3,4304.4,16368.7,59128.7,7968.7,3750.6,4922.6,2273.0,4942.7,2044.8,558.2,4386.1,200.1,1269.0,653.4,814.6,907.8,1038.9
CNBD_02445,19268.6,47081.1,7987.6,3762.9,4944.1,2006.8,20206.1,3922.4,1757.7,480.5,4103.7,14642.3,56912.4,8300.9,3744.0,5348.8,1932.9,4533.4,2018.1,640.4,4066.5,161.0,1079.5,507.5,656.4,604.1,840.6
CNBD_02446,16772.0,73027.5,8198.2,3523.7,5565.4,2134.4,24364.8,4386.3,1737.4,430.8,4428.9,17102.7,75037.9,7919.2,3366.9,5684.9,2132.9,4860.6,2120.3,480.4,4331.1,164.8,879.6,477.2,567.2,772.8,997.9
CNBD_02447,17158.9,60922.6,9688.2,3701.1,4986.7,2059.2,23855.9,4162.4,1613.2,311.5,4545.9,14871.1,58038.9,9147.2,3906.9,5051.5,2138.8,4187.4,1782.9,474.0,4230.7,192.9,975.1,558.0,966.4,904.6,775.6
CNBD_02448,14663.4,45785.1,8613.6,3675.5,4761.2,2217.3,20255.4,4691.7,2071.1,555.0,4257.5,13176.7,48194.3,9270.4,3451.3,4450.3,2669.4,4919.1,2255.7,676.8,4337.5,166.8,1235.8,755.3,902.7,899.8,1144.7
CNBD_02450,15043.7,57376.3,6883.6,2902.0,4322.2,1634.8,19930.2,3939.4,1371.3,411.8,3754.3,12915.4,57543.5,6574.0,2919.0,4470.2,1735.4,3414.0,1681.8,490.3,3806.7,149.7,787.0,412.9,604.2,490.1,622.0
CNBD_02451,10220.2,42565.7,7650.3,3479.6,3818.6,1779.9,16708.7,3766.6,1386.1,315.0,3527.8,10162.5,44041.6,7546.7,3422.3,3410.7,2063.1,3711.5,1505.7,474.6,3523.9,176.3,757.4,475.7,448.9,480.8,832.8
CNBD_02452,11100.0,46545.1,7327.8,3205.1,4851.5,1720.0,16455.7,4063.0,1639.7,373.4,3808.1,10646.9,47455.8,7699.5,3180.3,4766.2,1662.2,4183.4,1817.8,437.5,3687.8,204.6,977.2,571.3,465.4,589.8,820.8
CNBD_02453,12137.7,48602.3,7675.3,2958.8,4416.8,1537.4,16653.0,3739.8,1430.6,334.9,3502.8,12176.8,51237.4,7703.8,2887.9,4633.3,1675.4,4021.0,1579.3,384.7,3795.5,77.9,557.8,416.9,634.0,562.3,647.5
CNBD_02455,15223.1,49030.9,7970.8,2717.9,3668.2,1979.9,18981.9,4020.6,1387.6,240.8,3743.8,15971.0,48459.2,7022.6,2783.4,4501.5,1879.2,4024.5,1659.1,374.8,3390.1,129.0,1039.0,534.3,728.9,788.7,878.9
CNBD_02456,17448.5,50609.3,8730.2,3295.4,5097.5,1974.1,20621.9,4099.5,1652.2,482.6,4286.1,16477.1,51430.8,8474.1,3344.8,5285.6,1915.7,4606.5,1973.0,568.7,4010.2,232.2,1118.4,618.0,871.8,1002.2,953.2
CNBD_02457,16825.2,56291.9,7620.9,3382.2,4562.9,2176.4,22739.0,3871.6,1402.0,366.4,4331.8,14082.8,54962.4,8235.6,3408.6,4657.0,2135.9,3873.5,1574.0,399.5,4083.5,218.1,1160.0,525.8,562.7,570.6,969.3
CNBD_02458,12728.3,43145.9,7103.5,3244.1,4617.6,1785.3,17450.3,3902.0,1514.1,321.2,4033.3,11686.4,41616.8,7751.7,3115.1,4526.4,1746.2,4239.7,1555.8,396.3,4094.3,217.5,991.8,521.0,537.5,454.2,893.3
CNBD_02459,12227.2,50495.5,6428.7,3003.5,4109.4,1577.7,16340.9,3588.3,1353.6,293.3,3515.7,12965.9,47041.2,6412.0,3102.3,4242.1,1527.1,3487.5,1616.5,347.9,3180.0,187.1,687.4,370.9,385.6,353.4,594.3
CNBD_02460,10675.3,46694.4,7793.2,3376.0,4231.6,1822.7,18487.8,3933.6,1182.2,318.1,3615.3,10532.9,43554.6,6928.1,3516.6,4220.5,1760.4,4093.1,1953.3,382.2,3900.8,168.5,1035.7,631.8,612.4,643.8,826.8
CNBD_02470,12800.5,48509.6,7566.4,3893.3,5167.7,1758.1,19621.4,3538.5,1280.3,229.1,3837.7,15012.9,50873.4,6643.0,4060.5,6115.8,1780.2,3753.9,1614.9,318.0,3559.5,292.2,1172.3,662.6,914.1,1058.1,1121.6
CNBD_02471,15288.8,58863.8,8794.5,3396.9,4762.5,2196.1,23197.7,4095.8,1333.9,413.1,3907.0,14123.8,56561.4,7899.7,3694.8,4853.9,2277.6,4418.0,1753.1,505.1,3904.3,272.3,1251.2,918.4,1111.9,1302.0,1279.1
CNBD_02472,14721.8,49710.5,7018.7,5815.6,5338.0,1646.7,20253.7,3883.7,1558.1,184.3,3695.3,16100.2,52450.5,6846.1,6046.3,5291.9,1586.4,3779.7,1726.8,180.8,3549.2,242.7,1712.2,1204.6,957.4,775.8,1203.2
CNBD_02473,13715.9,53137.6,7194.9,3463.1,4587.1,1969.6,21315.8,3855.2,1332.9,268.6,3769.0,13892.2,53252.8,7037.9,3095.1,4570.2,1999.2,4321.1,1628.0,342.2,3738.3,209.3,1437.9,631.0,1053.9,778.0,1010.9
CNBD_02474,12945.1,51401.0,7644.0,2861.9,4941.9,2029.0,20329.3,4074.8,1538.7,279.5,3552.6,20347.6,50669.9,7751.2,3129.7,4701.7,1984.3,4300.9,1657.0,420.2,3884.1,193.7,1288.9,755.6,848.8,984.1,818.2
CNBD_02475,14869.3,55621.4,8901.3,4687.5,5302.8,1926.5,21614.8,4368.8,1441.8,366.2,4412.4,13445.8,54425.8,7628.2,4572.6,6276.2,2199.2,4648.0,1636.8,479.0,3933.9,178.7,1120.6,614.3,668.4,696.0,1130.7
CNBD_02476,14662.1,41773.2,5656.8,3542.9,4060.2,1922.3,16232.2,3827.3,1091.2,272.2,3671.3,11795.8,40555.2,6029.2,3576.8,4229.5,1777.4,3791.7,1604.3,373.5,3322.2,195.7,1160.4,423.2,438.5,595.8,1015.5
CNBD_02477,14611.1,58050.2,7750.9,3691.7,5209.4,2374.7,21250.4,4320.0,1656.7,290.5,3880.5,16965.3,58835.3,7569.9,3955.6,5097.1,2294.9,4410.2,1427.3,444.6,3850.8,190.0,833.7,512.7,735.4,498.9,948.1
CNBD_02478,11800.8,47104.4,7170.2,3048.3,4093.6,1885.5,17895.8,3547.4,1105.4,252.1,4022.0,11883.5,45923.0,7473.2,3442.0,5437.1,1598.9,3152.7,1680.5,405.9,3442.6,173.5,761.9,459.6,412.7,610.5,776.4
CNBD_02479,15321.0,58704.4,9505.5,3743.8,5073.4,2100.6,24255.6,3979.1,1687.3,394.8,3823.1,16139.4,57812.9,7929.9,4161.9,5524.6,2259.9,4237.6,1700.8,529.8,4031.2,131.5,1178.2,669.3,703.3,1047.0,1164.6
CNBD_02480,19082.5,48128.3,7619.0,3173.9,4736.2,1794.0,18215.1,4272.0,1590.6,384.0,3973.7,17404.8,48090.4,7081.3,3185.4,4877.6,1864.7,4334.2,1692.9,437.4,3806.5,183.3,1447.3,1115.5,1390.5,1053.0,1006.2
CNBD_02481,20542.9,55423.1,8428.4,4476.5,6776.0,2163.9,21128.8,3924.8,1437.7,284.0,4319.0,18867.8,57799.9,7873.1,3887.7,6219.6,2269.3,4118.8,1728.9,317.6,3797.7,231.6,1454.6,632.0,601.4,616.9,1340.0
CNBD_02483,17973.4,44439.9,6929.4,3867.6,5533.2,1793.3,17248.9,4169.9,1404.3,321.9,3712.3,16427.3,41216.5,5952.3,3205.2,5515.3,1921.4,4142.7,1387.1,396.0,3409.3,254.5,996.0,678.5,495.2,662.1,888.3
CNBD_02484,17781.2,60430.8,6225.7,5051.1,4845.2,1893.5,20608.3,3888.0,1349.6,327.9,3877.8,15544.4,59015.9,5932.4,3776.7,5382.9,2131.5,4407.1,1473.2,306.1,3558.7,215.8,1332.6,1058.3,1276.4,953.5,775.2
CNBD_02485,15621.7,49004.1,7773.6,4105.9,4800.6,1653.2,21677.2,3950.3,1465.8,331.4,3751.8,14878.8,48627.7,6923.9,4305.8,4612.6,1796.2,4145.5,1418.4,379.8,3437.3,215.4,1016.8,582.1,819.2,1012.2,1193.2
CNBD_02486,16285.5,49721.3,8473.3,4323.0,5364.9,2009.7,20932.9,3978.1,1151.6,409.7,3529.6,15084.3,53276.9,7025.9,3950.6,5590.0,2327.4,4262.0,1666.0,542.4,3793.1,165.7,1284.2,673.5,923.7,906.5,1067.1
CNBD_02487,7351.7,20471.6,7146.7,3362.7,4554.8,1751.1,16150.8,3894.2,1552.8,437.6,4458.6,6031.3,18747.4,7811.9,3271.3,4404.1,1803.1,3900.0,1717.4,489.3,4208.5,205.5,1090.3,503.7,482.7,445.5,880.9
CNBD_02488,11323.5,35987.9,7466.4,3717.8,5123.6,2125.6,16748.8,3927.4,1498.5,526.8,3577.2,7962.1,33126.0,6742.7,3975.6,5060.8,2336.6,3940.0,1820.8,562.8,3965.7,62.7,974.4,489.8,473.6,694.8,990.1
CNBD_02490,7461.5,32775.8,6668.6,3065.2,4342.7,1675.8,16133.0,3971.4,1355.0,433.8,3688.2,5960.1,27104.0,6654.4,3562.8,4466.3,1831.5,4082.8,1689.4,467.2,3559.9,139.3,903.0,453.7,364.2,410.6,857.5
CNBD_02491,13008.9,38161.6,6589.3,2992.2,4758.3,1974.0,18446.3,3908.5,1348.6,427.6,3759.5,10232.0,39839.0,6791.7,2977.8,4893.7,1978.1,3910.7,1513.5,396.8,3725.7,187.7,1079.1,527.0,464.9,515.0,986.0
CNBD_02492,13017.5,46091.9,5628.5,3267.9,3807.3,1797.0,17944.1,2793.2,1043.1,314.9,3447.7,11461.3,43348.9,5510.9,3429.5,3960.5,1612.7,3328.4,1400.5,265.3,3351.8,198.7,731.8,732.4,593.4,301.3,707.8
CNBD_02493,13628.1,59298.5,6377.0,3466.4,3867.5,1782.0,22877.6,3321.0,1195.6,348.5,3677.8,13293.1,59989.2,6508.0,3620.5,4813.1,1645.8,3613.0,1355.7,368.0,3640.6,209.0,888.6,521.0,727.1,466.2,693.1
CNBD_02494,13497.1,51308.3,6611.3,3277.8,4092.1,1819.7,20559.1,3706.7,1627.1,503.5,3783.1,12634.8,50132.3,6939.9,3531.8,4171.9,1849.9,3770.7,1471.5,477.6,3612.0,198.8,766.9,477.2,437.8,472.2,882.0
CNBD_02496,15342.9,51131.9,7643.5,3426.2,5122.2,2062.1,19199.5,4071.4,1671.1,512.7,4159.6,13658.7,53075.5,7773.9,3555.6,5248.3,2010.9,4146.9,1665.9,512.2,4005.1,133.5,923.9,437.7,523.3,658.6,786.2
CNBD_02497,15551.4,51846.6,5882.6,3008.4,4447.5,1731.7,18870.9,3708.2,1247.4,390.1,3279.6,13870.4,49400.8,6090.7,2904.1,4461.1,1692.6,3780.6,1411.0,420.9,3221.6,151.7,799.1,519.9,770.8,492.8,653.8
CNBD_02580,13335.2,50335.7,8417.1,3833.7,5727.4,2278.4,20152.6,4838.3,1797.0,534.0,4173.3,12050.0,52994.6,8071.7,3808.5,5785.6,2113.1,4803.4,2025.8,647.8,4194.3,128.9,1013.4,523.4,1022.2,876.0,789.5
CNBD_02581,13160.7,49134.8,8340.3,3314.9,5683.4,1825.9,20036.4,4175.9,1746.0,507.8,4483.3,12729.2,50425.4,8684.5,3938.9,5876.6,1789.1,4423.7,1902.3,473.3,4009.3,129.2,1064.0,602.4,551.5,687.1,936.7
CNBD_02582,15863.6,51392.7,8998.3,3539.3,5851.5,2198.2,22894.1,4446.5,1862.4,537.1,4397.3,15441.6,49724.8,8584.2,3683.7,5822.8,2220.6,4937.9,2042.2,520.8,4391.1,213.5,857.7,494.6,788.5,707.5,566.5
